,Date,High,Low,Open,Close,Volume,Adj Close,Predicted
0,1/3/2017,69.23999786,68.05000305,69.23999786,68.66000366,10473200,61.5786171,
1,1/4/2017,69.62999725,68.59999847,68.66000366,69.05999756,7918000,61.9373703,
2,1/5/2017,69.33000183,68.12000275,68.43000031,69.20999908,7099200,62.07188416,
3,1/6/2017,68.5,68.01000214,68.41000366,68.26000214,9491100,61.21988678,
4,1/9/2017,68.80000305,68.31999969,68.33000183,68.70999908,8685200,61.62345886,
5,1/10/2017,69.26999664,68.22000122,68.63999939,68.23000336,10256500,61.19298553,
6,1/11/2017,68.62000275,68.19000244,68.19999695,68.52999878,6697600,61.4620285,
7,1/12/2017,68.55999756,67.91999817,68.36000061,67.97000122,6544900,60.95978546,
8,1/13/2017,68.01999664,67.08000183,67.98000336,67.12999725,10012500,60.20641708,
9,1/17/2017,69.29000092,68.05999756,68.09999847,68.41999817,13167500,61.36335754,
10,1/18/2017,68.11000061,67.54000092,67.87999725,68.11000061,7321500,61.08535004,
11,1/19/2017,68.19000244,67.48000336,68.12999725,67.62000275,6821100,60.64587784,
12,1/20/2017,67.83000183,67.01999664,67.73999786,67.18000031,12054700,60.25126648,
13,1/23/2017,67.18000031,66.55999756,67.01000214,66.65000153,7951400,59.77593231,
14,1/24/2017,67.41000366,66.66000366,66.88999939,67.40000153,10710600,60.44857788,
15,1/25/2017,67.73000336,66.79000092,67.51999664,66.88999939,8722900,59.99116898,
16,1/26/2017,67.22000122,66.62000275,67.12999725,66.73000336,6504100,59.84768295,
17,1/27/2017,66.97000122,65.27999878,66.86000061,65.66000366,13433600,58.88804245,
18,1/30/2017,66.48000336,65.62999725,65.62999725,66.41999817,8641500,59.56964874,
19,1/31/2017,66.88999939,65.87999725,66.20999908,66.73999786,9320900,59.85663223,
20,2/1/2017,66.70999908,66.04000092,66.45999908,66.23000336,9050000,59.39925003,
21,2/2/2017,67.13999939,66.33999634,66.33999634,66.69999695,8998700,59.82075882,
22,2/3/2017,66.93000031,66.44000244,66.81999969,66.5,7625300,59.64139175,
23,2/6/2017,66.86000061,66.37000275,66.37000275,66.40000153,9097200,59.55171585,
24,2/7/2017,67,66.51000214,66.55999756,66.88999939,5805700,59.99116898,
