,Date,High,Low,Open,Close,Volume,Adj Close,Predicted
0,1/3/2017,92,90.91999817,91.79000092,91.23000336,5020900,68.28567505,
1,1/4/2017,91.12000275,90.12000275,90.52999878,90.41999817,6695000,67.67938995,
2,1/5/2017,91.76000214,90.52999878,90.69000244,91.12999725,4840100,68.21082306,
3,1/6/2017,91.95999908,90.73000336,91.38999939,91.83999634,3826100,68.74226379,
4,1/9/2017,91.44000244,90.83000183,91.08999634,91.30999756,3529300,68.34555054,
5,1/10/2017,91.66000366,90.30999756,91.66000366,90.51999664,4203400,67.75424194,
6,1/11/2017,90.95999908,90.33000183,90.65000153,90.44000244,3603500,67.69436646,
7,1/12/2017,90.86000061,90.25,90.44999695,90.51000214,3000700,67.74676514,
8,1/13/2017,90.69999695,89.97000122,90.41999817,90.40000153,3054600,67.66441345,
9,1/17/2017,92.55999756,90.15000153,90.62999725,92.36000061,6363300,69.13149261,
10,1/18/2017,93.51999664,92.54000092,92.59999847,93.48999786,5236800,69.97727203,
11,1/19/2017,93.97000122,93.23000336,93.36000061,93.84999847,5563300,70.24674988,
12,1/20/2017,94.68000031,94.06999969,94.12999725,94.56999969,5628700,70.78565216,
13,1/23/2017,94.80999756,94.31999969,94.61000061,94.76000214,3350300,70.92787933,
14,1/24/2017,95.94000244,94.87999725,94.91999817,95.77999878,4945300,71.69136047,
15,1/25/2017,96.97000122,95.48999786,95.66999817,96.38999939,5353000,72.14793396,
16,1/26/2017,96.88999939,96.26000214,96.55999756,96.36000061,3524500,72.12548065,
17,1/27/2017,96.83999634,95.83000183,96.58000183,96.31999969,3055200,72.09554291,
18,1/30/2017,96.51999664,95.62999725,96.51000214,95.95999908,3403200,71.82606506,
19,1/31/2017,96.38999939,95.75,96.11000061,96.12999725,4173400,71.95333099,
20,2/1/2017,97,95.19999695,95.61000061,95.94999695,5263800,71.81860352,
21,2/2/2017,99.31999969,97.25,97.93000031,98.83999634,6169600,73.98177338,
22,2/3/2017,101.4300003,99.09999847,99.18000031,101.1100006,6655200,75.68086243,
23,2/6/2017,100.8399963,99.91999817,100.8300018,100,5905700,74.85001373,
24,2/7/2017,101.7799988,99.94000244,100,101.6299973,5450100,76.07007599,
25,2/8/2017,102.9899979,101.3899994,101.4499969,102.6299973,4881500,76.81858063,
26,2/9/2017,102.9100037,101.7300034,102.3300018,102.7699966,3125800,76.92336273,
27,2/10/2017,102.8399963,101.7900009,102.3199997,102.6299973,3412700,76.81858063,
28,2/13/2017,103.1299973,102.1999969,102.8099976,102.7300034,2886500,76.89344025,
29,2/14/2017,102.8899994,101.7900009,102.6699982,102.5800018,3311900,76.78117371,
30,2/15/2017,103.0400009,101.7699966,102.2900009,102.9300003,3396000,77.0431366,
31,2/16/2017,103.1299973,102.3199997,102.9000015,102.9899979,4888600,77.08803558,
32,2/17/2017,103.7300034,102.7699966,102.9300003,103.6600037,5093000,77.58953857,
33,2/21/2017,104.75,103.0500031,103.3700027,104.5599976,4570200,78.26316833,
34,2/22/2017,104.8700027,103.8000031,104.4899979,104.5299988,3660500,78.24073029,
35,2/23/2017,106.6699982,104.7600021,104.9499969,106.5199966,4286100,79.7302475,
36,2/24/2017,107.7699966,105.8000031,106.4400024,107.7200012,5549700,80.6284256,
37,2/27/2017,108.9000015,107.2300034,107.5299988,108.6999969,5557300,81.36197662,
38,2/28/2017,109.9899979,108.3000031,108.3099976,109.3499985,7336600,81.84851074,
39,3/1/2017,110.3000031,108.6800003,109,110.2200012,5140700,82.49970245,
40,3/2/2017,110.3000031,109.5199966,110,109.8000031,4419500,82.18532562,
41,3/3/2017,110.25,109.2699966,109.6100006,110.2099991,3722400,82.49221802,
42,3/6/2017,110.1699982,109.4599991,109.8099976,109.7300034,7192100,82.13291931,
43,3/7/2017,110.6399994,109.5,109.5199966,110.5500031,3929100,82.74671173,
44,3/8/2017,110.5,109.3899994,110.1900024,109.7200012,3681100,82.12545776,
45,3/9/2017,110.5,109.7099991,109.9800034,110.2799988,3465900,82.54460907,
46,3/10/2017,110.7099991,110.0999985,110.5,110.5400009,5141600,82.73921967,
47,3/13/2017,111.0999985,110.3899994,110.6699982,111.0199966,3166300,83.09848785,
48,3/14/2017,111.3799973,110.4199982,110.7200012,110.7699966,3518600,82.91138458,
49,3/15/2017,112.7600021,110.9599991,111,112.4199982,3665600,84.14638519,
50,3/16/2017,112.9499969,112.0299988,112.8000031,112.6999969,4002000,84.35595703,
51,3/17/2017,114.4599991,112.7300034,113.1999969,113,8831000,84.58052826,
52,3/20/2017,114.1100006,113,113.0400009,114.0100021,5682600,85.33651733,
