,Date,High,Low,Open,Close,Volume,Adj Close,Predicted
0,1/3/2017,63.02999878,61.93999863,62.91999817,62.40999985,9328200,48.22274399,
1,1/4/2017,63.79999924,62.63999939,62.63999939,63.29000092,8674800,48.90270615,
2,1/5/2017,63.95000076,63.02999878,63.38000107,63.77000046,5359400,49.27358246,
3,1/6/2017,64,63.52000046,63.88000107,63.79000092,4722300,49.28904724,
4,1/9/2017,64.37999725,63.75,63.79999924,64.20999908,8794500,49.61357498,
5,1/10/2017,64.5,63.77000046,64.05000305,64.06999969,6523500,49.50538635,
6,1/11/2017,63.65000153,60.59000015,63.38000107,61.13999939,13565200,47.71810532,
7,1/12/2017,61.43000031,60.41999817,60.77000046,61.27999878,8194400,47.82738113,
8,1/13/2017,62.40999985,61.04999924,61.34999847,61.99000168,7295100,48.38150787,
9,1/17/2017,62.04000092,61.09999847,61.75,61.86000061,8446700,48.280056,
10,1/18/2017,62.13999939,61.31999969,61.75999832,61.65999985,5519400,48.12395096,
11,1/19/2017,61.88000107,61.11999893,61.45000076,61.38000107,5384200,47.90542603,
12,1/20/2017,61.77000046,61.08000183,61.40999985,61.15000153,6730000,47.72592163,
13,1/23/2017,61.25999832,60.68000031,61.02000046,60.95999908,5244700,47.57762909,
14,1/24/2017,60.93000031,59.66999817,60.90999985,60.58000183,6642000,47.28104019,
15,1/25/2017,61.63000107,60.34000015,60.59999847,61.38000107,8052800,47.90542603,
16,1/26/2017,61.90000153,61.06999969,61.15999985,61.27000046,7765300,47.81957626,
17,1/27/2017,61.25,59.52000046,60,60,14151200,46.82836914,
18,1/30/2017,60.47000122,59.27000046,59.90999985,60.43000031,7792700,47.16397476,
19,1/31/2017,61.31999969,59.75,60.00999832,61.11000061,8149800,47.69470215,
20,2/1/2017,61.09999847,60.27000046,61.06999969,60.88999939,5888700,47.52299118,
21,2/2/2017,61.11999893,60.47999954,60.65000153,60.88999939,5365300,47.52299118,
22,2/3/2017,61.06000137,60.43999863,60.90000153,60.66999817,6470300,47.35128784,
