,Date,High,Low,Open,Close,Volume,Adj Close,Predicted
0,1/3/2017,31.30929756,30.92030334,31.02466774,31.30929756,23391844,25.52494812,
1,1/4/2017,31.64136505,31.33776093,31.43263817,31.58444023,22753963,25.74925804,
2,1/5/2017,31.9639473,31.42314911,31.66034126,31.88804626,21083584,25.99677277,
3,1/6/2017,31.97343445,31.63187981,31.93548393,31.76470566,18418228,25.89622116,
4,1/9/2017,31.94497108,31.66982841,31.71726799,31.75521851,21559886,25.88848686,
5,1/10/2017,31.93548393,31.61290359,31.86907005,31.72675514,20444754,25.86527634,
6,1/11/2017,31.82163239,30.74003792,31.66034126,31.14800835,42623128,25.39345551,
7,1/12/2017,30.94876671,30.64516068,30.86337852,30.9297905,33475989,25.21555519,
8,1/13/2017,31.10056877,30.67362404,30.99620438,30.85388947,21386925,25.15367889,
9,1/17/2017,30.72106361,30.15180206,30.69260025,30.41745758,33838143,24.79787445,
10,1/18/2017,30.62618637,30.31309319,30.44592094,30.38899422,22629064,24.77467537,
11,1/19/2017,30.44592094,29.91461182,30.41745758,30.07590103,27555881,24.51942062,
12,1/20/2017,30.4743824,30.03795052,30.09487724,30.14231491,31788324,24.57356644,
13,1/23/2017,30.18975258,29.82922173,30.05692673,29.84819794,26098094,24.3337841,
14,1/24/2017,29.84819794,29.31688881,29.79127121,29.55407906,31225172,24.09400749,
15,1/25/2017,29.90512276,29.50664139,29.75332069,29.68690681,33905283,24.20229149,
16,1/26/2017,29.85768509,29.60151863,29.79127121,29.67741966,28653517,24.1945591,
17,1/27/2017,29.92409897,29.65844345,29.85768509,29.81024742,25353654,24.302845,
18,1/30/2017,29.88614845,29.46869087,29.85768509,29.70588112,28947899,24.21775818,
19,1/31/2017,30.29411888,29.34535027,29.4212513,30.1043644,39472300,24.54262543,
20,2/1/2017,30.06641388,29.65844345,29.8956356,30.04743767,30031938,24.74577522,
21,2/2/2017,30.1043644,29.71537018,29.85768509,30.1043644,24634404,24.79266357,
22,2/3/2017,30.58823586,30.28462982,30.40797043,30.44592094,37935252,25.07395172,
23,2/6/2017,30.67362404,30.30360413,30.36053085,30.5787487,25859258,25.18334198,
24,2/7/2017,30.69260025,30.30360413,30.66413689,30.43643379,24781648,25.06613922,
25,2/8/2017,30.69260025,30.28462982,30.28462982,30.49335861,20194745,25.11301994,
26,2/9/2017,30.87286568,30.49335861,30.49335861,30.72106361,25102380,25.30054665,
27,2/10/2017,30.78747559,30.5787487,30.74952507,30.69260025,23090189,25.27710915,
28,2/13/2017,31.01518059,30.77798843,30.77798843,30.93927956,21733585,25.48025703,
29,2/14/2017,31.09108162,30.69260025,30.86337852,31.07210541,24205532,25.5896492,
30,2/15/2017,31.8595829,31.01518059,31.10056877,31.79316902,48035523,26.18349075,
31,2/16/2017,32.15370178,31.51802635,31.73624229,31.89753342,40402244,26.2694397,
32,2/17/2017,32.15370178,31.81214333,31.86907005,31.89753342,36882306,26.2694397,
33,2/21/2017,32.06830978,31.76470566,31.85009575,31.89753342,25391598,26.2694397,
34,2/22/2017,32.02087402,31.54648972,31.85009575,31.86907005,28676494,26.24599648,
35,2/23/2017,32.37191772,31.8595829,31.97343445,32.314991,32122863,26.61323929,
36,2/24/2017,32.59013367,32.24857712,32.41935349,32.50474548,26046448,26.76951027,
37,2/27/2017,32.69449615,32.40986633,32.47628021,32.52371979,23009136,26.7851429,
38,2/28/2017,32.50474548,32.17267609,32.35293961,32.37191772,28964658,26.66012001,
39,3/1/2017,32.76091003,32.30550385,32.51423264,32.65654755,34034925,26.89453316,
40,3/2/2017,32.96963882,32.65654755,32.69449615,32.74193573,26952993,26.96485138,
41,3/3/2017,32.87476349,32.59962082,32.74193573,32.75142288,19800760,26.97266388,
