Date,Open,High,Low,Close,Adj Close,Volume
2022-05-12,270.480011,271.989990,270.480011,271.579987,271.579987,159700
2022-05-13,271.500000,271.500000,258.399994,263.750000,263.750000,570900
2022-05-16,263.950012,263.989990,259.790009,259.859985,259.859985,159800
2022-05-17,260.079987,262.519989,260.079987,262.130005,262.130005,124500
2022-05-18,258.720001,262.890015,254.369995,254.820007,254.820007,267800
2022-05-19,251.869995,258.690002,251.869995,256.730011,256.730011,222100
2022-05-20,257.910004,259.329987,256.160004,259.329987,259.329987,132800
2022-05-23,259.790009,261.670013,257.190002,261.519989,261.519989,158400
2022-05-24,261.390015,262.709991,258.380005,259.880005,259.880005,147100
2022-05-25,259.000000,262.049988,259.000000,260.339996,260.339996,98200
2022-05-26,260.640015,262.359985,260.540009,262.100006,262.100006,227700
2022-05-27,261.790009,265.369995,260.980011,265.350006,265.350006,104900
2022-05-31,264.989990,265.739990,262.079987,265.380005,265.380005,132300
2022-06-01,265.690002,265.690002,261.929993,262.260010,262.260010,128600
2022-06-02,261.899994,264.970001,261.899994,264.510010,264.510010,154300
2022-06-03,264.100006,265.399994,262.929993,264.609985,264.609985,123100
2022-06-06,264.839996,267.049988,260.510010,261.769989,261.769989,161700
2022-06-07,261.380005,263.100006,259.489990,261.290009,261.290009,130600
2022-06-08,260.100006,262.220001,260.100006,260.260010,260.260010,127700
2022-06-09,260.200012,261.579987,260.200012,260.779999,260.779999,65100
2022-06-10,259.890015,261.000000,259.209991,259.910004,259.910004,86500
2022-06-13,258.570007,259.890015,254.389999,255.339996,255.339996,165900
2022-06-14,255.399994,257.929993,252.869995,253.440002,253.440002,193200
2022-06-15,255.100006,257.589996,253.699997,256.049988,256.049988,240300
2022-06-16,255.949997,257.339996,253.320007,257.079987,257.079987,160400
2022-06-17,258.679993,260.369995,256.170013,259.380005,259.380005,224600
2022-06-21,260.709991,260.709991,256.790009,259.170013,259.170013,157800
2022-06-22,259.000000,261.309998,259.000000,259.579987,259.579987,140700
2022-06-23,260.730011,262.059998,259.500000,260.140015,260.140015,133500
2022-06-24,259.739990,262.309998,259.500000,259.529999,259.529999,242000
2022-06-27,261.179993,261.799988,260.170013,260.500000,260.500000,159600
2022-06-28,261.100006,261.920013,259.329987,259.329987,259.329987,102300
2022-06-29,259.519989,260.790009,256.690002,260.029999,260.029999,205300
2022-06-30,258.820007,262.089996,258.019989,262.089996,262.089996,143700
2022-07-01,260.790009,261.369995,259.809998,261.000000,261.000000,162700
2022-07-05,259.619995,261.549988,258.549988,261.290009,261.290009,225100
2022-07-06,261.049988,263.410004,260.660004,263.000000,263.000000,136400
2022-07-07,263.000000,264.149994,261.049988,263.420013,263.420013,139500
2022-07-08,262.750000,263.220001,261.010010,262.679993,262.679993,172900
2022-07-11,261.630005,262.000000,260.000000,260.000000,260.000000,140100
2022-07-12,259.040009,260.040009,256.850006,259.000000,259.000000,133300
2022-07-13,257.670013,262.489990,257.670013,261.929993,261.929993,75000
2022-07-14,260.670013,264.890015,260.359985,263.290009,263.290009,90000
2022-07-15,263.480011,266.339996,262.149994,264.000000,264.000000,130200
2022-07-18,264.880005,266.100006,263.049988,263.529999,263.529999,118200
2022-07-19,263.970001,267.179993,263.109985,266.010010,266.010010,118700
2022-07-20,266.140015,269.600006,263.109985,268.109985,268.109985,197800
2022-07-21,269.000000,269.399994,265.700012,268.600006,268.600006,100400
2022-07-22,268.000000,268.149994,265.010010,267.890015,267.890015,113600
2022-07-25,267.500000,269.799988,266.250000,268.950012,268.950012,189500
2022-07-26,267.559998,269.299988,265.010010,267.989990,267.989990,94500
