Date,Open,High,Low,Close,Adj Close,Volume
2021-11-24,89.809998,91.110001,89.610001,90.029999,86.548912,5066500
2021-11-26,88.910004,89.000000,88.029999,88.680000,85.251122,2668800
2021-11-29,88.110001,88.709999,86.720001,87.349998,83.972542,7245500
2021-11-30,86.279999,86.959999,85.639999,85.940002,82.617065,7378500
2021-12-01,86.980003,88.809998,86.660004,86.870003,83.511108,6109900
2021-12-02,87.639999,88.879997,87.320000,87.839996,84.443596,5763000
2021-12-03,88.629997,89.510002,87.949997,89.379997,85.924049,7368200
2021-12-06,90.059998,91.800003,90.010002,91.389999,87.856339,6774300
2021-12-07,91.360001,92.230003,90.269997,90.410004,86.914223,6151000
2021-12-08,90.820000,91.029999,89.550003,89.889999,86.414330,5111100
2021-12-09,89.540001,90.169998,89.209999,89.500000,86.039413,4594000
2021-12-10,89.849998,90.570000,89.849998,90.040001,86.558533,4885900
2021-12-13,89.860001,92.309998,89.669998,91.669998,88.125504,8055600
2021-12-14,91.430000,92.599998,90.750000,91.919998,88.365837,10371700
2021-12-15,92.000000,93.199997,91.809998,92.730003,89.144524,6460800
2021-12-16,92.830002,94.570000,92.750000,94.379997,90.730721,6832400
2021-12-17,93.919998,94.650002,92.949997,93.449997,89.836678,10263400
2021-12-20,92.809998,92.970001,91.769997,92.860001,89.269493,4284500
2021-12-21,93.510002,93.779999,92.879997,93.040001,89.442528,4583500
2021-12-22,91.610001,92.949997,91.419998,92.910004,90.533897,4877400
2021-12-23,93.000000,93.500000,92.639999,92.930000,90.553383,2926800
2021-12-27,92.870003,93.559998,92.610001,93.540001,91.147774,2036600
2021-12-28,93.389999,94.150002,93.290001,93.860001,91.459595,2622100
2021-12-29,93.949997,94.690002,93.750000,94.300003,91.888344,3238600
2021-12-30,94.459999,94.720001,94.209999,94.260002,91.849365,2973800
2021-12-31,94.209999,95.190002,94.050003,95.000000,92.570435,3219400
2022-01-03,94.889999,95.800003,94.440002,95.730003,93.281769,4790300
2022-01-04,95.769997,96.940002,95.529999,96.339996,93.876167,5372400
2022-01-05,96.000000,97.070000,95.489998,95.949997,93.496140,7180700
2022-01-06,96.970001,97.639999,96.120003,97.410004,94.918808,6279600
2022-01-07,97.389999,99.730003,97.070000,99.139999,96.604561,4764500
2022-01-10,99.699997,100.400002,98.739998,100.279999,97.715408,7067300
2022-01-11,100.120003,101.019997,99.089996,100.989998,98.407249,6473300
2022-01-12,100.959999,101.910004,100.160004,101.440002,98.845749,4812200
2022-01-13,101.330002,102.129997,100.800003,102.099998,99.488861,6696800
2022-01-14,102.099998,103.540001,101.440002,103.379997,100.736130,5576100
2022-01-18,103.220001,103.599998,101.470001,101.730003,99.128326,7123400
2022-01-19,101.809998,102.330002,101.419998,101.489998,98.894463,6510600
2022-01-20,101.059998,102.779999,100.680000,102.019997,99.410904,5589700
2022-01-21,102.639999,103.750000,102.330002,102.919998,100.287888,5423700
2022-01-24,102.480003,102.989998,98.809998,100.580002,98.007736,8974600
2022-01-25,99.680000,102.639999,98.269997,102.139999,99.527840,6006400
2022-01-26,101.809998,102.849998,100.570000,101.379997,98.787270,6340300
2022-01-27,102.099998,103.300003,101.410004,102.250000,99.635025,7345900
2022-01-28,102.000000,103.690002,101.389999,103.519997,100.872543,5520300
2022-01-31,102.470001,103.639999,102.330002,102.849998,100.219681,8025800
2022-02-01,102.900002,103.650002,102.019997,103.250000,100.609451,8047800
2022-02-02,103.000000,104.169998,102.910004,103.900002,101.242828,7527700
2022-02-03,104.099998,104.180000,103.040001,103.809998,101.155128,3815500
2022-02-04,103.419998,104.360001,102.699997,103.589996,100.940750,6374500
2022-02-07,103.589996,104.099998,102.699997,103.580002,100.931015,5195700
2022-02-08,104.089996,104.260002,103.430000,103.849998,101.194099,5953100
2022-02-09,104.239998,104.540001,103.750000,104.099998,101.437714,4226000
2022-02-10,104.610001,106.440002,103.959999,105.070000,102.382904,7008300
2022-02-11,105.050003,108.570000,104.910004,107.959999,105.198997,8674300
2022-02-14,108.000000,109.419998,107.769997,109.239998,106.446259,9409900
2022-02-15,109.349998,110.629997,109.070000,109.669998,106.865257,6564500
2022-02-16,109.669998,111.970001,109.300003,111.570000,108.716675,8577200
2022-02-17,110.690002,112.330002,110.650002,111.900002,109.038239,6320400
2022-02-18,111.500000,112.480003,111.180000,111.610001,108.755646,7870300
2022-02-22,110.919998,111.169998,107.540001,108.589996,105.812881,7944500
2022-02-23,109.169998,109.379997,108.010002,108.589996,105.812881,5268000
2022-02-24,106.110001,106.330002,101.180000,102.790001,100.161217,10355000
2022-02-25,103.800003,105.980003,103.529999,105.239998,102.548553,6634400
2022-02-28,102.080002,102.769997,100.070000,101.070000,98.485207,10381600
2022-03-01,101.070000,102.160004,100.440002,101.440002,98.845749,5000500
2022-03-02,101.440002,103.489998,101.010002,102.540001,99.917610,5426100
2022-03-03,101.629997,103.089996,101.629997,102.480003,99.859146,4584600
2022-03-04,101.040001,101.059998,99.250000,99.800003,97.247688,7054400
2022-03-07,97.349998,97.589996,92.449997,93.199997,90.816467,14334100
2022-03-08,94.190002,96.360001,92.699997,93.970001,91.566780,11529300
2022-03-09,95.220001,96.070000,93.349998,93.809998,91.410866,6427300
2022-03-10,92.930000,93.830002,91.599998,91.889999,89.539970,8099400
2022-03-11,92.269997,92.419998,88.760002,88.870003,86.597214,8629800
2022-03-14,89.889999,90.580002,88.370003,89.589996,87.298790,16030300
2022-03-15,91.330002,92.949997,90.610001,92.660004,90.290283,8224500
2022-03-16,93.000000,94.500000,92.830002,93.769997,91.371895,6299100
2022-03-17,93.500000,93.849998,92.930000,93.330002,90.943153,6728800
2022-03-18,94.190002,94.699997,93.220001,93.900002,91.498573,9667800
2022-03-21,94.550003,95.000000,93.389999,94.139999,91.732437,4593800
2022-03-22,94.290001,95.419998,93.510002,93.650002,91.254967,5860200
2022-03-23,92.720001,93.139999,91.160004,91.250000,90.119217,5038800
2022-03-24,91.449997,93.080002,91.330002,92.580002,91.432732,4587100
2022-03-25,92.250000,93.480003,92.040001,93.449997,92.291946,3162600
2022-03-28,92.820000,93.199997,91.000000,92.070000,90.929054,4097200
2022-03-29,92.160004,93.629997,92.110001,93.629997,92.469719,6964600
2022-03-30,93.690002,93.980003,92.800003,93.940002,92.775879,3935000
2022-03-31,93.779999,94.580002,93.510002,93.940002,92.775879,6599300
2022-04-01,94.959999,96.949997,94.589996,96.779999,95.580688,5687000
2022-04-04,95.989998,96.570000,95.400002,96.279999,95.086884,5176200
2022-04-05,95.410004,97.029999,95.410004,95.660004,94.474571,3623500
2022-04-06,96.779999,99.110001,95.510002,99.019997,97.792923,7381500
2022-04-07,98.050003,100.129997,97.980003,99.669998,98.434868,8385400
2022-04-08,100.089996,100.949997,99.870003,100.070000,98.829918,5086200
2022-04-11,100.879997,101.660004,99.580002,101.239998,99.985413,7200300
2022-04-12,101.040001,101.150002,99.830002,100.489998,99.244713,5320100
2022-04-13,100.320000,101.589996,100.320000,101.199997,99.945908,6708300
2022-04-14,101.000000,102.040001,100.760002,101.769997,100.508842,4370000
2022-04-18,101.489998,102.250000,100.879997,101.050003,99.797775,7424800
2022-04-19,101.160004,102.690002,100.669998,102.580002,101.308815,6603900
2022-04-20,102.290001,103.879997,102.290001,103.050003,101.772987,5796800
2022-04-21,103.370003,105.739998,101.930000,105.059998,103.758080,5835500
2022-04-22,105.169998,105.199997,102.589996,102.690002,101.417450,4139900
2022-04-25,101.930000,102.699997,100.239998,102.529999,101.259430,4580300
2022-04-26,102.559998,103.300003,102.120003,102.769997,101.496452,4614700
2022-04-27,103.099998,103.269997,101.610001,101.690002,100.429840,4259400
2022-04-28,102.000000,103.120003,100.949997,102.410004,101.140923,4399800
2022-04-29,102.620003,102.959999,99.790001,100.000000,98.760780,4911100
2022-05-02,101.389999,101.389999,96.489998,98.570000,97.348503,7263500
2022-05-03,98.889999,99.570000,97.430000,98.989998,97.763298,3839600
2022-05-04,98.690002,100.639999,98.419998,100.559998,99.313843,3562100
2022-05-05,99.779999,101.550003,99.139999,99.769997,98.533630,4072600
2022-05-06,98.989998,99.629997,97.980003,98.940002,97.713921,3384400
2022-05-09,98.470001,102.000000,97.339996,99.870003,98.632401,7282300
2022-05-10,99.599998,100.580002,98.129997,98.879997,97.654663,7091500
2022-05-11,99.550003,104.730003,99.500000,103.620003,102.335930,8132100
2022-05-12,104.059998,105.190002,101.779999,103.370003,102.089027,7908500
2022-05-13,103.790001,104.820000,102.949997,104.430000,103.135887,2816100
2022-05-16,104.360001,106.629997,104.120003,105.910004,104.597549,5423700
2022-05-17,106.820000,106.970001,105.510002,106.300003,104.982719,4199300
2022-05-18,107.000000,107.010002,105.199997,106.180000,104.864197,5819500
2022-05-19,105.000000,105.180000,99.860001,100.500000,99.254585,9297700
2022-05-20,100.680000,101.750000,99.629997,101.150002,99.896538,5077000
2022-05-23,103.099998,105.739998,101.599998,102.910004,101.634727,6296700
2022-05-24,102.779999,106.730003,102.779999,106.620003,105.298752,6116800
2022-05-25,107.070000,109.809998,106.110001,108.570000,107.224579,6839900
2022-05-26,108.860001,109.669998,107.980003,108.070000,106.730782,4623500
2022-05-27,108.599998,108.629997,105.919998,106.970001,105.644409,6977000
2022-05-31,106.169998,107.220001,105.070000,106.250000,104.933334,7741200
2022-06-01,106.480003,106.540001,104.620003,105.760002,104.449409,6407200
2022-06-02,105.699997,106.370003,103.250000,106.209999,104.893829,5823000
2022-06-03,106.209999,106.970001,105.519997,105.519997,104.212372,5991600
2022-06-06,106.949997,107.720001,106.010002,106.370003,105.051849,5633100
2022-06-07,105.639999,106.419998,104.910004,106.279999,104.962959,4629300
2022-06-08,104.629997,105.180000,103.089996,103.540001,102.256920,8555300
2022-06-09,103.919998,104.099998,101.610001,101.690002,100.429840,3625700
2022-06-10,100.550003,103.370003,100.199997,102.330002,101.061913,3819000
2022-06-13,101.349998,101.790001,97.989998,98.500000,97.279373,4297800
2022-06-14,98.970001,100.059998,98.070000,98.970001,97.743546,4013500
2022-06-15,99.589996,100.349998,97.879997,98.209999,96.992966,5760600
2022-06-16,97.250000,98.599998,96.260002,98.269997,97.052216,5581100
2022-06-17,98.000000,99.160004,97.800003,97.949997,96.736183,12262300
2022-06-21,100.000000,100.150002,97.680000,100.099998,98.859543,6843000
2022-06-22,99.730003,100.139999,97.209999,99.180000,97.950943,5006900
2022-06-23,99.500000,101.870003,99.339996,101.570000,100.311325,5619700
2022-06-24,102.000000,104.750000,101.000000,103.400002,102.118652,6048700
2022-06-27,103.519997,103.949997,102.430000,102.709999,101.437202,5446800
2022-06-28,102.989998,103.879997,101.830002,102.440002,101.170547,5036600
2022-06-29,101.879997,102.680000,100.610001,100.870003,99.620003,2805300
2022-06-30,98.660004,99.059998,97.690002,98.739998,98.739998,4591700
2022-07-01,98.650002,99.959999,97.959999,99.720001,99.720001,3283900
2022-07-05,98.779999,99.070000,96.919998,98.080002,98.080002,3464500
2022-07-06,98.760002,98.980003,94.739998,95.000000,95.000000,8146500
2022-07-07,95.029999,95.790001,93.760002,94.989998,94.989998,5858200
2022-07-08,94.889999,95.169998,93.820000,93.889999,93.889999,3107700
2022-07-11,94.180000,94.580002,93.050003,93.230003,93.230003,3065000
2022-07-12,93.279999,94.790001,93.110001,93.800003,93.800003,3736200
2022-07-13,93.550003,94.080002,90.559998,90.650002,90.650002,6290100
2022-07-14,89.250000,89.879997,88.269997,89.620003,89.620003,5867400
2022-07-15,90.709999,91.220001,89.820000,90.180000,90.180000,5170900
2022-07-18,90.180000,90.900002,89.220001,89.510002,89.510002,4136800
2022-07-19,90.800003,91.470001,90.220001,91.430000,91.430000,5459600
2022-07-20,91.180000,91.650002,89.599998,89.830002,89.830002,4936000
2022-07-21,90.290001,95.000000,90.250000,93.589996,93.589996,6650400
2022-07-22,94.080002,96.099998,94.080002,95.930000,95.930000,5307300
2022-07-25,96.000000,96.379997,95.169998,95.839996,95.839996,5358000
2022-07-26,96.000000,96.639999,95.320000,96.529999,96.529999,4671700
